"heart_note","product_id"
薰衣草,3341
肉荳蔻,3342
百合小蒼蘭大黃對叉二酮分子,3343
橙色開花,3344
茉莉花,3345
中國天竺葵,3346
茶葉,3347
馬黛茶,3348
鳶尾花,3349
粉紅石榴,3350
粉紅蘭花,3351
鳶尾花,3352
百合紫丁香蓮花,3353
楊桃,3354
雪松,3355
廣藿香,3356
虹膜,3357
茉莉花,3358
玫瑰,3359
白花,3360
非洲橙花,3361
丁香,3362
麝香,3363
深色廣藿香,3364
開司米,3365
木材,3366
海洋元素,3367
黑鹽,3368
玫瑰,3369
五月玫瑰,3370
白桃,3371
木蘭,3372
蘭花,3373
玫瑰,3374
玫瑰鈴蘭苿莉,3375
茉莉,3376
金銀花,3377
綠茶,3378
茉莉,3379
牡丹,3380
紫,3381
含羞草薄荷棉花,3382
紫羅蘭,3383
牡丹,3384
大馬士革玫瑰,3385
茉莉,3386
天竺葵,3387
鳶尾草,3388
肉荳蔻,3389
姜,3390
咖啡,3391
鼠尾草,3392
薰衣草,3393
胡椒,3394
茉莉,3395
絨面革,3396
玫瑰木瓜木蘭,3397
天竺葵,3398
廣藿香,3399
雪松,3400
香根草的木香,3401
橙花,3402
茉莉,3403
瓊木,3404
虹膜,3405
黑醋栗,3406
海水,3407
姜,3408
紅蘋果,3409
藏紅花,3410
丁香,3411
肉桂,3412
勞丹脂,3413
薰衣草,3414
茉莉,3415
鼠尾草,3416
杏仁,3417
薄荷,3418
愈創木,3419
橙花,3420
白花,3421
玫瑰,3422
百合,3423
桃子,3424
肉荳蔻,3425
麝香羊絨,3426
皮革,3427
海洋,3428
香草,3429
鹽,3430
山谷百合,3431
薔薇花,3432
仙客來,3433
康乃馨,3434
肉桂,3435
龍蒿,3436
茉莉,3437
玫瑰,3438
芳香的綠色植物,3439
百合和橙色花朵,3440
晚香玉,3441
桃子,3442
茉莉,3443
依蘭依蘭,3444
微微辛辣的粉紅胡椒,3445
茉莉,3446
無花果,3447
糅合剛性與柔美的香調,3448
玫瑰,3449
木蘭,3450
梔子花,3451
日本桂花,3452
紫羅蘭,3453
茉莉,3454
玫瑰,3455
香料,3456
杜松,3457
水調,3458
小荳蔻,3459
白色梔子花,3460
赤素馨花,3461
羅勒白百里香苿莉,3462
茉莉,3463
鈴蘭,3464
金銀花,3465
玫瑰,3466
沉香木沉香木,3467
快樂鼠尾草,3468
茉莉,3469
荷花,3470
白桃,3471
紫藤,3472
茉莉,3473
荔枝,3474
紫羅蘭葉,3475
橙,3476
柑橘,3477
玫瑰,3478
百合和木香,3479
茉莉,3480
姜,3481
鼠尾草,3482
天竺葵,3483
薰衣草,3484
枯茗,3485
水果香,3486
焚香,3487
杜松,3488
紫羅蘭,3489
茉莉,3490
小茴香,3491
肉桂,3492
鼠尾草,3493
西瓜,3494
黃瓜,3495
荷花,3496
茉莉花,3497
含羞草,3498
玫瑰,3499
乳白色的虹膜,3500
小豆蔻,3501
肉豆蔻,3502
迷迭香,3503
薰衣草,3504
海水,3505
杜松子,3506
茉莉,3507
棉花,3508
薰衣草,3509
小蒼蘭,3510
甜豌豆,3511
茉莉,3512
玫瑰,3513
木質元素,3514
天竺葵,3515
黑莓,3516
桉樹,3517
丁香,3518
茉莉,3519
肉荳蔻,3520
紫羅蘭,3521
鳶尾根,3522
茉莉,3523
玫瑰,3524
百合,3525
櫻花,3526
赤素馨花,3527
雞血石,3528
小茴香雪松乳香,3529
紫丁香,3530
海芋百合,3531
水仙玫瑰木,3532
丹參,3533
薰衣草,3534
紅色藏紅花,3535
肉桂,3536
茉莉,3537
玫瑰,3538
荳蔻,3539
陵香豆,3540
檀香木,3541
藏紅花,3542
橙花,3543
木質元素,3544
香檸檬,3545
橘子,3546
羅勒,3547
鼠尾草,3548
薰衣草,3549
土耳其玫瑰,3550
保加利亞玫瑰,3551
紫羅蘭葉,3552
金銀花,3553
菩提樹開花,3554
茉莉鈴蘭金銀花,3555
nan,3556
天竺葵,3557
鼠尾草,3558
牡丹,3559
茉莉花,3560
nan,3561
晚香玉,3562
花園玫瑰,3563
杏子,3564
莉莉肖素蘭,3565
蘋果,3566
香料,3567
生薑,3568
紫色小蒼蘭,3569
薰衣草,3570
柏樹,3571
藍茶,3572
虹膜,3573
琥珀,3574
可可,3575
小荳蔻,3576
椰奶,3577
菠蘿,3578
菠蘿,3579
雪松,3580
香根草,3581
肉桂,3582
覆盆子,3583
玫瑰,3584
茉莉,3585
檀木,3586
牡丹,3587
甜豌豆,3588
吲哚,3589
鳶尾花,3590
鳶尾跟,3591
茉莉,3592
天薺菜,3593
鈴蘭,3594
玫瑰,3595
桂花,3596
菸草,3597
香,3598
勞丹脂,3599
紫羅蘭,3600
粉紅胡椒,3601
薰衣草,3602
保加利亞玫瑰,3603
土耳其玫瑰,3604
嫣紅牡丹,3605
快樂鼠尾草,3606
紫羅蘭花瓣,3607
茉莉花,3608
柑桔佛手柑天竺葵,3609
茉莉,3610
百合,3611
玫瑰果,3612
杜松,3613
苦橙,3614
晚香玉,3615
茉莉,3616
金銀花,3617
仰光爬行者,3618
橡苔天竺葵香豆素蘋果玫瑰分子,3619
茉莉,3620
金銀花,3621
紫羅蘭,3622
天竺葵,3623
玫瑰,3624
廣藿香,3625
肉豆蔻,3626
鼠尾草,3627
薰衣草,3628
天芥花鈴蘭花茉莉花,3629
紫羅蘭葉,3630
薄荷油,3631
黑香草,3632
薰衣草,3633
迷迭香,3634
茉莉,3635
肉豆蔻,3636
黑丁香白牡丹非洲卡羅花,3637
埃及茉莉,3638
亞麻,3639
紫羅蘭,3640
睡蓮,3641
胡椒,3642
白桃,3643
堅果,3644
羊絨木,3645
薰衣草,3646
紫羅蘭,3647
紅茶,3648
紫羅蘭葉,3649
小蒼蘭,3650
茉莉花,3651
玫瑰,3652
橙花,3653
晚香玉,3654
薰衣草,3655
柏樹,3656
肉桂,3657
肉豆蔻,3658
飛燕草,3659
鳶尾,3660
山谷百合,3661
紫羅蘭,3662
白玫瑰,3663
廣藿香,3664
鳶尾草,3665
四川辣椒,3666
紫羅蘭葉,3667
柑橘,3668
廣藿香,3669
玫瑰,3670
茉莉,3671
紫羅蘭,3672
沉香,3673
朗姆酒快樂鼠尾草香根草,3674
白醋栗,3675
牡丹,3676
茉莉,3677
天芥菜,3678
茉莉,3679
芙蓉花,3680
保加利亞玫瑰,3681
鳶尾根,3682
睡蓮,3683
雪松,3684
土耳其玫瑰,3685
白花,3686
露珠,3687
野玫瑰,3688
綠色筆記,3689
茉莉花,3690
睡蓮,3691
水仙,3692
孤挺花,3693
小蒼蘭,3694
鈴蘭,3695
柑橘,3696
橙花,3697
小荳蔻芫荽,3698
香根草,3699
檀香,3700
琥珀,3701
羊絨木,3702
玫瑰,3703
綠色元素,3704
茶,3705
nan,3706
花香元素,3707
黑醋栗,3708
橡苔,3709
沙巴茉莉,3710
百里香,3711
桃牡丹,3712
尼羅河睡蓮,3713
青草香氣後調,3714
鳶尾花,3715
土耳其玫瑰,3716
橙花,3717
千金子藤,3718
玫瑰,3719
黑加侖,3720
白茉莉,3721
茉莉葉,3722
蜂蜜,3723
鈴蘭,3724
水調,3725
橙花,3726
梔子,3727
牛奶,3728
玫瑰,3729
怕羞草,3730
皮革,3731
沒藥,3732
茉莉,3733
玫瑰,3734
飛燕草,3735
茉莉,3736
含羞草,3737
晚香玉,3738
仙客來,3739
香菜,3740
康乃馨,3741
虹膜,3742
胡椒,3743
癒創木,3744
巴西紅木,3745
天竺葵,3746
荳蔻,3747
弗吉尼亞雪松,3748
茉莉花,3749
玉蘭花,3750
姜,3751
薄荷,3752
肉豆蔻,3753
薰衣草,3754
荷花,3755
含羞草,3756
馬黛茶,3757
小蒼蘭,3758
茉莉,3759
玫瑰,3760
百合谷,3761
茉莉花,3762
百合,3763
梅花,3764
海水茉莉玫瑰,3765
香根草,3766
雪松,3767
天竺葵,3768
蓮花,3769
納西梨,3770
橙色的花,3771
梔子,3772
百合,3773
棕櫚樹,3774
水仙,3775
肉桂苦橙葉橙花,3776
海水,3777
紫羅蘭葉子,3778
玫瑰花瓣木蘭,3779
天竺葵,3780
桃,3781
丁香,3782
茉莉,3783
水仙,3784
百合,3785
百合,3786
洗衣香,3787
天芥菜,3788
鼠尾草胡荽小蒼蘭基調檀香木笞雪松適合用來營造浪漫情調,3789
玫瑰,3790
葡萄柚,3791
辣荳蔻,3792
粉紅胡椒,3793
水生,3794
多葉,3795
果味桃形目,3796
茉莉茉莉,3797
鈴蘭,3798
蜂蜜,3799
山楂,3800
茉莉,3801
睡蓮,3802
鈴蘭,3803
蓮花,3804
玫瑰,3805
玫瑰花瓣小花茉莉木蘭,3806
廣香,3807
天竺葵,3808
香根草雪松,3809
白色小蒼蘭野玫瑰,3810
橙花,3811
紫羅蘭,3812
茉莉,3813
天竺葵,3814
薰衣草,3815
杜松子,3816
水香,3817
玫瑰,3818
牡丹,3819
老鸛草,3820
雪松,3821
玫瑰,3822
馬卡龍,3823
茉莉,3824
山楂,3825
琥珀,3826
檀香,3827
廣藿香,3828
紫羅蘭,3829
天芥菜,3830
木蘭,3831
小蒼蘭,3832
玫瑰,3833
大馬士革,3834
牡丹,3835
茉莉,3836
桃子,3837
苦杏仁,3838
薰衣草,3839
茉莉,3840
鼠尾草,3841
晚香玉,3842
茉莉,3843
使君子,3844
茉莉花,3845
茉莉花,3846
阿爾卑斯茉莉,3847
玫瑰,3848
櫻花,3849
百合,3850
茉莉花,3851
大花茉莉精粹,3852
木蘭,3853
茉莉精粹,3854
玫瑰香氣,3855
小蒼蘭,3856
百合谷,3857
天竺葵,3858
綠茶,3859
玫瑰,3860
橙花,3861
梔子,3862
天竺葵,3863
玫瑰,3864
薰衣草,3865
茉莉,3866
鼠尾草,3867
天芥菜,3868
百合,3869
金色的木瓜,3870
天竺葵葉,3871
小蒼蘭,3872
玫瑰,3873
辛香調,3874
茉莉,3875
覆盆子,3876
玫瑰,3877
玫瑰花瓣,3878
杏,3879
水果雞尾酒,3880
含羞草,3881
玉蘭,3882
牡丹,3883
小蒼蘭,3884
鈴蘭,3885
紅莓,3886
茉莉,3887
桃子,3888
依蘭,3889
晚香玉,3890
沙巴茉莉,3891
木蘭,3892
胡椒,3893
生薑,3894
迷迭香,3895
薰衣草,3896
天竺葵,3897
生薑,3898
玫瑰,3899
菸草,3900
小蒼蘭,3901
天竺葵,3902
大麻,3903
夜花,3904
蠟像,3905
紫羅蘭葉,3906
大馬士革玫瑰鮮玫瑰莖,3907
桂花,3908
玫瑰,3909
琥珀,3910
百合,3911
雪松,3912
愈創木,3913
棕櫚果,3914
曼陀羅,3915
天竺葵,3916
茉莉,3917
荔枝,3918
玫瑰,3919
樺木,3920
廣藿香,3921
玫瑰,3922
摩洛哥茉莉,3923
茉莉花,3924
鈴蘭,3925
玫瑰,3926
天竺葵,3927
牡丹,3928
金銀花,3929
茉莉,3930
甜瓜,3931
桃子,3932
歐泊,3933
茉莉花,3934
帕爾馬紫羅蘭,3935
香味粉紅胡椒,3936
菠蘿葉,3937
甜瓜,3938
麂皮,3939
薰衣草,3940
姜,3941
肉桂,3942
香根草,3943
薰衣草,3944
廣香,3945
丁香,3946
鼠尾草,3947
肉荳蔻,3948
粉紅胡椒,3949
廣藿香,3950
皮革,3951
香根草,3952
琥珀,3953
果子狸,3954
藏紅花,3955
肉桂,3956
黑胡椒,3957
海水,3958
紫羅蘭木梨,3959
玫瑰,3960
康乃馨,3961
素馨花原精玉蘭花香調阿拉伯茉莉原精大馬士革玫瑰,3962
激情花,3963
蘭花,3964
鳶尾花,3965
麝香,3966
丁香,3967
玫瑰茉莉鳶尾花,3968
夜來香,3969
梅花,3970
紫羅蘭,3971
蘭花,3972
牡丹,3973
玉蘭,3974
浪漫的玫瑰和粉紫羅蘭,3975
咖啡豆,3976
鈴蘭,3977
玫瑰,3978
保加利亞玫瑰,3979
蘋果,3980
弗吉尼亞,3981
雪松,3982
杉樹脂,3983
白色香根草,3984
黑牡丹,3985
夜晚盛開,3986
茉莉花,3987
玫瑰,3988
晚香玉,3989
小蒼蘭,3990
危地馬拉小荳蔻,3991
琥珀,3992
麝香,3993
肉桂,3994
依蘭,3995
香草,3996
花香調,3997
皮革,3998
覆盆莓花玫瑰原精,3999
晚香玉茉莉橙花仰光爬山虎,4000
紫羅蘭葉,4001
白玫瑰,4002
姜,4003
海調,4004
薰衣草,4005
艾蒿,4006
蜂蜜,4007
晚香玉,4008
鳶尾根,4009
茉莉,4010
雪松,4011
月桂葉,4012
茉莉花,4013
尼羅河睡蓮,4014
青草香氣後調,4015
荳蔻,4016
紅杉木材,4017
茉莉,4018
依蘭,4019
天芥菜,4020
玫瑰,4021
朱頂紅,4022
水仙,4023
荷花,4024
白色的花,4025
小蒼蘭,4026
金銀花,4027
伴隨著淡雅的水生植物荷花及蓮花的清香同時俱備了動感與平靜時的喜悅,4028
修容皁,4029
焚香,4030
松樹,4031
鳶尾根,4032
晚香玉,4033
櫻花,4034
鈴蘭,4035
紅椒,4036
甘椒,4037
肉桂,4038
紅茶,4039
非洲橙花,4040
水,4041
小荳蔻,4042
迷迭香,4043
康乃馨,4044
梔子,4045
紫,4046
蘭,4047
鳶尾根,4048
依蘭,4049
天竺葵,4050
薰衣草,4051
野生茉莉,4052
水汪汪,4053
桃,4054
蘋果,4055
玫瑰,4056
青蘋果,4057
鳳梨,4058
西番蓮花麝香,4059
夾竹桃夾竹桃,4060
玫瑰,4061
成就,4062
管玫瑰,4063
鳶尾根,4064
風信子,4065
白桃,4066
素馨花玉蘭花茉莉大馬士革玫瑰,4067
辛香料,4068
康乃馨,4069
晚香玉,4070
薰衣草,4071
茉莉,4072
玫瑰,4073
水仙花,4074
公丁香,4075
月桂葉,4076
白花,4077
麝香,4078
梨,4079
檀香木,4080
茉莉,4081
荷花,4082
牡丹,4083
草莓,4084
桑葚,4085
奧里斯,4086
羅勒,4087
馬鞭草,4088
克拉裏鼠尾草,4089
薰香,4090
勞丹脂,4091
依蘭,4092
玫瑰,4093
蜂蜜,4094
玫瑰,4095
梔子花,4096
天竺葵,4097
睡蓮,4098
果子狸,4099
粉紅色小蒼蘭,4100
茉莉,4101
玫瑰,4102
中國雪松,4103
鼠尾草,4104
玫瑰,4105
小蒼蘭,4106
蒙古,4107
牡丹,4108
廣藿香,4109
托斯卡納鳶尾花,4110
茉莉,4111
香草精,4112
薑花,4113
茉莉,4114
橙花,4115
桃,4116
玫瑰,4117
晚香玉茉莉鈴蘭玫瑰巴西紅木葛縷子,4118
蓮花,4119
蘭花,4120
玫瑰花瓣木蘭,4121
鼠尾草小荳蔻蘋果薰衣草,4122
椰奶,4123
白芍藥,4124
香味檸檬,4125
格蘭尼史密斯蘋果,4126
鈴蘭花,4127
麝香,4128
龍舌蘭酒,4129
柚木,4130
玉蘭,4131
茉莉,4132
生薑,4133
胡椒,4134
仙客來,4135
松樹,4136
生薑,4137
胡椒,4138
茉莉,4139
肉豆蔻花,4140
草藥元素,4141
蒿,4142
黑胡椒,4143
天竺葵,4144
埃萊米,4145
紫羅蘭露,4146
杜松子,4147
薰衣草,4148
甜豌豆,4149
木香調,4150
茉莉花,4151
桑巴克,4152
奈若利,4153
馬鞭草,4154
小豆蔻,4155
紫羅蘭葉,4156
楊桃,4157
皮革,4158
肉荳蔻,4159
弗吉尼亞雪松,4160
茉莉,4161
玫瑰油,4162
黑蘭花,4163
天芥菜,4164
木蘭,4165
杏仁乳,4166
玫瑰,4167
紫羅蘭,4168
丁香,4169
鳶尾,4170
茉莉花,4171
鈴蘭,4172
蘭花,4173
鳶尾花,4174
玫瑰,4175
胡椒,4176
廣藿香,4177
鼠尾草,4178
根,4179
茉莉,4180
豆蔻,4181
茉莉,4182
麥當娜百合,4183
晚香玉,4184
桃子,4185
覆盆子,4186
紅蘋果花,4187
茉莉花,4188
香菜小荳蔻粉紅胡椒,4189
橙花,4190
迷迭香,4191
天竺葵,4192
肉荳蔻,4193
怕羞草皮革,4194
梔子花,4195
金銀花,4196
茉莉花,4197
橙色開花,4198
咖啡,4199
牡丹,4200
香菜,4201
杏仁,4202
茉莉花,4203
石蒜,4204
澤西冬青,4205
玉蘭,4206
錦緞玫瑰,4207
香檳,4208
橙花,4209
李子,4210
牛奶,4211
薰衣草,4212
天竺葵,4213
迷迭香,4214
小蒼蘭,4215
綠茶,4216
肉荳蔻,4217
天竺葵,4218
胡椒,4219
鳶尾花,4220
紫羅蘭,4221
薰衣草,4222
晚香玉,4223
玫瑰,4224
茉莉,4225
蓮花,4226
皮革,4227
乳香,4228
藏紅花,4229
茉莉花,4230
玫瑰,4231
虹膜,4232
紫羅蘭,4233
茉莉,4234
繡球花,4235
虹膜,4236
桂花,4237
玫瑰,4238
茉莉,4239
覆盆子冰糕,4240
黃色小蒼蘭,4241
橙花,4242
茉莉,4243
百合谷,4244
玉蘭,4245
香菜,4246
杜松,4247
豆蔻,4248
玫瑰,4249
苿莉,4250
玫瑰,4251
香根草,4252
雪松,4253
向日葵,4254
洋甘菊,4255
玫瑰,4256
小荳蔻,4257
紫羅蘭,4258
晚香玉,4259
素馨花,4260
小蒼蘭玫瑰鈴蘭,4261
由鳶尾花,4262
玫瑰,4263
香料,4264
棕櫚葉,4265
蜂蜜,4266
康乃馨,4267
肉桂,4268
鳶尾根,4269
橙花,4270
玉蘭,4271
杏仁,4272
鳶尾花,4273
咖啡,4274
琥珀,4275
鼠尾草,4276
薄荷,4277
生薑,4278
依蘭,4279
晚香玉,4280
乳香,4281
卡薩布蘭卡百合,4282
依蘭依蘭,4283
雪松,4284
橙花,4285
愈創木,4286
豆蔻,4287
紫羅蘭,4288
艾蒿,4289
鼠尾草,4290
青蘋果,4291
薰衣草,4292
胡椒,4293
龍舌蘭酒,4294
檀香,4295
小荳蔻,4296
玫瑰花蕾,4297
托斯卡納虹膜,4298
木材,4299
肉桂,4300
紫羅蘭,4301
香菜,4302
晚香玉,4303
牡丹,4304
茉莉,4305
玫瑰,4306
木蘭,4307
紫羅蘭,4308
牡丹,4309
茉莉花,4310
茉莉,4311
水,4312
百合,4313
肉荳蔻康乃馨晚香玉紫羅蘭桃子茉莉依蘭玫瑰,4314
虹膜,4315
天竺葵,4316
大黃,4317
薰衣,4318
雪松紙莎草鳶尾,4319
牡丹,4320
康乃馨麝香茉莉橡苔白琥珀茴香,4321
紫羅蘭葉黑胡椒紙沙木龍涎香廣藿香,4322
鳶尾花,4323
黑木,4324
米飯蒸,4325
玫瑰,4326
牡丹,4327
木蘭,4328
蜜餞杏仁,4329
白芍,4330
糖,4331
蜂蜜,4332
杏,4333
黑莓,4334
梅,4335
蘭,4336
桃花,4337
茉莉,4338
紅漿果,4339
玫瑰百合,4340
茉莉,4341
迷迭香,4342
玫瑰,4343
鈴蘭,4344
百合,4345
李子,4346
茉莉,4347
鈴蘭,4348
土耳其玫瑰,4349
茉莉,4350
橙花,4351
雞血石,4352
姜,4353
芳香薰衣草,4354
紫羅蘭休假,4355
茉莉,4356
玫瑰,4357
薰衣草,4358
香根草,4359
天竺葵,4360
鼠尾草,4361
丁香,4362
薰衣草,4363
杜松,4364
杜松子酒,4365
薰衣草葉,4366
鳶尾,4367
廣香,4368
茉莉花,4369
櫻花,4370
紫蘇,4371
丁香,4372
百里香,4373
杜松子酒,4374
胡椒粉,4375
晚香玉,4376
依蘭依蘭,4377
茉莉,4378
牡丹,4379
綠色元素,4380
金銀花,4381
蘭花,4382
薰衣草,4383
橙花,4384
鼠尾草,4385
玫瑰牡丹,4386
黑色無花果,4387
水果味,4388
開心果,4389
廣藿香,4390
大馬士革玫瑰,4391
茉莉花,4392
鳶尾花,4393
橙花,4394
香味佛手柑,4395
薰衣草,4396
天竺葵,4397
橡樹苔,4398
積雪草,4399
薰衣草,4400
香草,4401
安息香,4402
柑橘,4403
檸檬,4404
梨,4405
黑醋栗和拉巴旦,4406
甜瓜果味,4407
薰衣草,4408
晚香玉,4409
百合,4410
玫瑰,4411
西瓜,4412
鹽,4413
水,4414
羊絨木,4415
花,4416
香根草,4417
